id,config_id,updated_at,cashflow,total_assets,positions
h107h001-0001-6001-h001-000000000023,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-23 03:10:17.000000+00,0.00,112525.00,"{""V"":{""value"":25120.00,""shares"":80},""MA"":{""value"":25425.00,""shares"":45},""AXP"":{""value"":32175.00,""shares"":125},""PYPL"":{""value"":19565.00,""shares"":175},""SQ"":{""value"":10240.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000024,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-24 03:10:17.000000+00,0.00,113270.00,"{""V"":{""value"":25280.00,""shares"":80},""MA"":{""value"":25650.00,""shares"":45},""AXP"":{""value"":32520.00,""shares"":125},""PYPL"":{""value"":19740.00,""shares"":175},""SQ"":{""value"":10080.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000025,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-25 03:10:17.000000+00,0.00,115845.00,"{""V"":{""value"":25760.00,""shares"":80},""MA"":{""value"":26100.00,""shares"":45},""AXP"":{""value"":33110.00,""shares"":125},""PYPL"":{""value"":20300.00,""shares"":175},""SQ"":{""value"":10575.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000026,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-26 03:10:17.000000+00,0.00,118450.00,"{""V"":{""value"":26240.00,""shares"":80},""MA"":{""value"":26550.00,""shares"":45},""AXP"":{""value"":33925.00,""shares"":125},""PYPL"":{""value"":20825.00,""shares"":175},""SQ"":{""value"":10910.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000027,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-27 03:10:17.000000+00,0.00,121205.00,"{""V"":{""value"":26720.00,""shares"":80},""MA"":{""value"":27225.00,""shares"":45},""AXP"":{""value"":34635.00,""shares"":125},""PYPL"":{""value"":21350.00,""shares"":175},""SQ"":{""value"":11275.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000028,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-28 03:10:17.000000+00,0.00,123710.00,"{""V"":{""value"":27280.00,""shares"":80},""MA"":{""value"":27675.00,""shares"":45},""AXP"":{""value"":35380.00,""shares"":125},""PYPL"":{""value"":21840.00,""shares"":175},""SQ"":{""value"":11535.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000029,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-29 03:10:17.000000+00,0.00,125005.00,"{""V"":{""value"":27760.00,""shares"":80},""MA"":{""value"":27900.00,""shares"":45},""AXP"":{""value"":35380.00,""shares"":125},""PYPL"":{""value"":22225.00,""shares"":175},""SQ"":{""value"":11740.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000030,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-30 03:10:17.000000+00,0.00,126740.00,"{""V"":{""value"":28240.00,""shares"":80},""MA"":{""value"":28125.00,""shares"":45},""AXP"":{""value"":36125.00,""shares"":125},""PYPL"":{""value"":22540.00,""shares"":175},""SQ"":{""value"":11710.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000031,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-31 03:10:17.000000+00,0.00,128485.00,"{""V"":{""value"":28640.00,""shares"":80},""MA"":{""value"":28350.00,""shares"":45},""AXP"":{""value"":36645.00,""shares"":125},""PYPL"":{""value"":23100.00,""shares"":175},""SQ"":{""value"":11750.00,""shares"":65}}"
i108i001-0001-7001-i001-000000000001,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-01 05:25:28.000000+00,100000.00,100000.00,"{}"
i108i001-0001-7001-i001-000000000002,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-02 05:25:28.000000+00,57355.00,100275.00,"{""UNH"":{""value"":24795.00,""shares"":45},""CVS"":{""value"":18125.00,""shares"":175}}"
i108i001-0001-7001-i001-000000000003,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-03 05:25:28.000000+00,57355.00,101460.00,"{""UNH"":{""value"":25190.00,""shares"":45},""CVS"":{""value"":18915.00,""shares"":175}}"
i108i001-0001-7001-i001-000000000004,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-04 05:25:28.000000+00,57355.00,99875.00,"{""UNH"":{""value"":24685.00,""shares"":45},""CVS"":{""value"":17835.00,""shares"":175}}"
i108i001-0001-7001-i001-000000000005,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-05 05:25:28.000000+00,30465.00,101245.00,"{""UNH"":{""value"":25080.00,""shares"":45},""CVS"":{""value"":18480.00,""shares"":175},""CI"":{""value"":27220.00,""shares"":85}}"
i108i001-0001-7001-i001-000000000006,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-06 05:25:28.000000+00,30465.00,99770.00,"{""UNH"":{""value"":24905.00,""shares"":45},""CVS"":{""value"":17920.00,""shares"":175},""CI"":{""value"":26480.00,""shares"":85}}"
i108i001-0001-7001-i001-000000000007,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-07 05:25:28.000000+00,30465.00,102030.00,"{""UNH"":{""value"":25630.00,""shares"":45},""CVS"":{""value"":18445.00,""shares"":175},""CI"":{""value"":27490.00,""shares"":85}}"
i108i001-0001-7001-i001-000000000008,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-08 05:25:28.000000+00,7780.00,103175.00,"{""UNH"":{""value"":25795.00,""shares"":45},""CVS"":{""value"":18760.00,""shares"":175},""CI"":{""value"":27760.00,""shares"":85},""HUM"":{""value"":23080.00,""shares"":55}}"
i108i001-0001-7001-i001-000000000009,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-09 05:25:28.000000+00,7780.00,104825.00,"{""UNH"":{""value"":26300.00,""shares"":45},""CVS"":{""value"":19075.00,""shares"":175},""CI"":{""value"":28260.00,""shares"":85},""HUM"":{""value"":23410.00,""shares"":55}}"
i108i001-0001-7001-i001-000000000010,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-10 05:25:28.000000+00,0.00,106370.00,"{""UNH"":{""value"":26520.00,""shares"":45},""CVS"":{""value"":19250.00,""shares"":175},""CI"":{""value"":28530.00,""shares"":85},""HUM"":{""value"":23630.00,""shares"":55},""ANTM"":{""value"":8440.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000010,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-10 05:25:28.000000+00,0.00,106370.00,"{""UNH"":{""value"":26520.00,""shares"":45},""CVS"":{""value"":19250.00,""shares"":175},""CI"":{""value"":28530.00,""shares"":85},""HUM"":{""value"":23630.00,""shares"":55},""ANTM"":{""value"":8440.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000011,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-11 05:25:28.000000+00,0.00,105105.00,"{""UNH"":{""value"":26190.00,""shares"":45},""CVS"":{""value"":18970.00,""shares"":175},""CI"":{""value"":28035.00,""shares"":85},""HUM"":{""value"":23245.00,""shares"":55},""ANTM"":{""value"":8665.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000012,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-12 05:25:28.000000+00,0.00,102690.00,"{""UNH"":{""value"":25685.00,""shares"":45},""CVS"":{""value"":18340.00,""shares"":175},""CI"":{""value"":27625.00,""shares"":85},""HUM"":{""value"":22660.00,""shares"":55},""ANTM"":{""value"":8380.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000013,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-13 05:25:28.000000+00,0.00,99145.00,"{""UNH"":{""value"":24685.00,""shares"":45},""CVS"":{""value"":17675.00,""shares"":175},""CI"":{""value"":26435.00,""shares"":85},""HUM"":{""value"":22110.00,""shares"":55},""ANTM"":{""value"":8240.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000014,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-14 05:25:28.000000+00,0.00,99990.00,"{""UNH"":{""value"":25080.00,""shares"":45},""CVS"":{""value"":17815.00,""shares"":175},""CI"":{""value"":26705.00,""shares"":85},""HUM"":{""value"":22110.00,""shares"":55},""ANTM"":{""value"":8280.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000015,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-15 05:25:28.000000+00,0.00,101740.00,"{""UNH"":{""value"":25520.00,""shares"":45},""CVS"":{""value"":18235.00,""shares"":175},""CI"":{""value"":27115.00,""shares"":85},""HUM"":{""value"":22550.00,""shares"":55},""ANTM"":{""value"":8320.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000016,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-16 05:25:28.000000+00,0.00,104120.00,"{""UNH"":{""value"":26135.00,""shares"":45},""CVS"":{""value"":18655.00,""shares"":175},""CI"":{""value"":27850.00,""shares"":85},""HUM"":{""value"":23080.00,""shares"":55},""ANTM"":{""value"":8400.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000017,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-17 05:25:28.000000+00,0.00,106895.00,"{""UNH"":{""value"":26575.00,""shares"":45},""CVS"":{""value"":19250.00,""shares"":175},""CI"":{""value"":28350.00,""shares"":85},""HUM"":{""value"":24090.00,""shares"":55},""ANTM"":{""value"":8630.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000018,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-18 05:25:28.000000+00,0.00,109530.00,"{""UNH"":{""value"":27170.00,""shares"":45},""CVS"":{""value"":19775.00,""shares"":175},""CI"":{""value"":28940.00,""shares"":85},""HUM"":{""value"":24695.00,""shares"":55},""ANTM"":{""value"":8950.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000019,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-19 05:25:28.000000+00,0.00,108340.00,"{""UNH"":{""value"":26960.00,""shares"":45},""CVS"":{""value"":19390.00,""shares"":175},""CI"":{""value"":28665.00,""shares"":85},""HUM"":{""value"":24310.00,""shares"":55},""ANTM"":{""value"":9015.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000020,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-20 05:25:28.000000+00,0.00,111005.00,"{""UNH"":{""value"":27665.00,""shares"":45},""CVS"":{""value"":19950.00,""shares"":175},""CI"":{""value"":29120.00,""shares"":85},""HUM"":{""value"":25025.00,""shares"":55},""ANTM"":{""value"":9245.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000021,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-21 05:25:28.000000+00,0.00,112970.00,"{""UNH"":{""value"":28005.00,""shares"":45},""CVS"":{""value"":20335.00,""shares"":175},""CI"":{""value"":29660.00,""shares"":85},""HUM"":{""value"":25410.00,""shares"":55},""ANTM"":{""value"":9560.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000022,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-22 05:25:28.000000+00,0.00,115140.00,"{""UNH"":{""value"":28505.00,""shares"":45},""CVS"":{""value"":20720.00,""shares"":175},""CI"":{""value"":30430.00,""shares"":85},""HUM"":{""value"":25960.00,""shares"":55},""ANTM"":{""value"":9525.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000023,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-23 05:25:28.000000+00,0.00,117250.00,"{""UNH"":{""value"":29175.00,""shares"":45},""CVS"":{""value"":21140.00,""shares"":175},""CI"":{""value"":30940.00,""shares"":85},""HUM"":{""value"":26345.00,""shares"":55},""ANTM"":{""value"":9650.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000024,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-24 05:25:28.000000+00,0.00,119375.00,"{""UNH"":{""value"":29800.00,""shares"":45},""CVS"":{""value"":21560.00,""shares"":175},""CI"":{""value"":31535.00,""shares"":85},""HUM"":{""value"":26785.00,""shares"":55},""ANTM"":{""value"":9695.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000025,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-25 05:25:28.000000+00,0.00,121615.00,"{""UNH"":{""value"":30475.00,""shares"":45},""CVS"":{""value"":21945.00,""shares"":175},""CI"":{""value"":32130.00,""shares"":85},""HUM"":{""value"":27225.00,""shares"":55},""ANTM"":{""value"":9840.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000026,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-26 05:25:28.000000+00,0.00,123700.00,"{""UNH"":{""value"":31145.00,""shares"":45},""CVS"":{""value"":22330.00,""shares"":175},""CI"":{""value"":32640.00,""shares"":85},""HUM"":{""value"":27720.00,""shares"":55},""ANTM"":{""value"":9865.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000027,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-27 05:25:28.000000+00,0.00,125960.00,"{""UNH"":{""value"":31660.00,""shares"":45},""CVS"":{""value"":22785.00,""shares"":175},""CI"":{""value"":33405.00,""shares"":85},""HUM"":{""value"":28270.00,""shares"":55},""ANTM"":{""value"":9840.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000028,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-28 05:25:28.000000+00,0.00,128310.00,"{""UNH"":{""value"":32290.00,""shares"":45},""CVS"":{""value"":23310.00,""shares"":175},""CI"":{""value"":34000.00,""shares"":85},""HUM"":{""value"":28820.00,""shares"":55},""ANTM"":{""value"":9890.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000029,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-29 05:25:28.000000+00,0.00,130770.00,"{""UNH"":{""value"":32920.00,""shares"":45},""CVS"":{""value"":23800.00,""shares"":175},""CI"":{""value"":34595.00,""shares"":85},""HUM"":{""value"":29480.00,""shares"":55},""ANTM"":{""value"":9975.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000030,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-30 05:25:28.000000+00,0.00,133380.00,"{""UNH"":{""value"":33550.00,""shares"":45},""CVS"":{""value"":24360.00,""shares"":175},""CI"":{""value"":35360.00,""shares"":85},""HUM"":{""value"":30140.00,""shares"":55},""ANTM"":{""value"":9970.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000031,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-31 05:25:28.000000+00,0.00,135975.00,"{""UNH"":{""value"":34180.00,""shares"":45},""CVS"":{""value"":24850.00,""shares"":175},""CI"":{""value"":36125.00,""shares"":85},""HUM"":{""value"":30800.00,""shares"":55},""ANTM"":{""value"":10020.00,""shares"":25}}"
i108i001-0001-7001-i001-000000000031,i2j150lh-5l89-16h0-g0m3-0k1ih3423748,2025-03-31 05:25:28.000000+00,0.00,135975.00,"{""UNH"":{""value"":34180.00,""shares"":45},""CVS"":{""value"":24850.00,""shares"":175},""CI"":{""value"":36125.00,""shares"":85},""HUM"":{""value"":30800.00,""shares"":55},""ANTM"":{""value"":10020.00,""shares"":25}}"
j109j001-0001-8001-j001-000000000001,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-01 07:40:39.000000+00,100000.00,100000.00,"{}"
j109j001-0001-8001-j001-000000000002,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-02 07:40:39.000000+00,52380.00,100275.00,"{""NVDA"":{""value"":25760.00,""shares"":22},""AAPL"":{""value"":22135.00,""shares"":110}}"
j109j001-0001-8001-j001-000000000003,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-03 07:40:39.000000+00,52380.00,101585.00,"{""NVDA"":{""value"":26312.00,""shares"":22},""AAPL"":{""value"":22893.00,""shares"":110}}"
j109j001-0001-8001-j001-000000000004,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-04 07:40:39.000000+00,22145.00,100720.00,"{""NVDA"":{""value"":25870.00,""shares"":22},""AAPL"":{""value"":21953.00,""shares"":110},""MSFT"":{""value"":30752.00,""shares"":85}}"
j109j001-0001-8001-j001-000000000005,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-05 07:40:39.000000+00,22145.00,98625.00,"{""NVDA"":{""value"":24860.00,""shares"":22},""AAPL"":{""value"":21120.00,""shares"":110},""MSFT"":{""value"":30500.00,""shares"":85}}"
j109j001-0001-8001-j001-000000000006,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-06 07:40:39.000000+00,22145.00,102450.00,"{""NVDA"":{""value"":26840.00,""shares"":22},""AAPL"":{""value"":22660.00,""shares"":110},""MSFT"":{""value"":30805.00,""shares"":85}}"
j109j001-0001-8001-j001-000000000007,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-07 07:40:39.000000+00,4670.00,104240.00,"{""NVDA"":{""value"":27390.00,""shares"":22},""AAPL"":{""value"":22935.00,""shares"":110},""MSFT"":{""value"":31110.00,""shares"":85},""GOOGL"":{""value"":18135.00,""shares"":120}}"
j109j001-0001-8001-j001-000000000008,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-08 07:40:39.000000+00,4670.00,105130.00,"{""NVDA"":{""value"":27830.00,""shares"":22},""AAPL"":{""value"":23045.00,""shares"":110},""MSFT"":{""value"":31280.00,""shares"":85},""GOOGL"":{""value"":18305.00,""shares"":120}}"
j109j001-0001-8001-j001-000000000009,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-09 07:40:39.000000+00,4670.00,106970.00,"{""NVDA"":{""value"":28490.00,""shares"":22},""AAPL"":{""value"":23430.00,""shares"":110},""MSFT"":{""value"":31790.00,""shares"":85},""GOOGL"":{""value"":18590.00,""shares"":120}}"
j109j001-0001-8001-j001-000000000010,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-10 07:40:39.000000+00,0.00,110325.00,"{""NVDA"":{""value"":29700.00,""shares"":22},""AAPL"":{""value"":24145.00,""shares"":110},""MSFT"":{""value"":32300.00,""shares"":85},""GOOGL"":{""value"":18700.00,""shares"":120},""AMZN"":{""value"":5480.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000011,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-11 07:40:39.000000+00,0.00,108675.00,"{""NVDA"":{""value"":28710.00,""shares"":22},""AAPL"":{""value"":23595.00,""shares"":110},""MSFT"":{""value"":31960.00,""shares"":85},""GOOGL"":{""value"":18570.00,""shares"":120},""AMZN"":{""value"":5840.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000012,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-12 07:40:39.000000+00,0.00,111505.00,"{""NVDA"":{""value"":29920.00,""shares"":22},""AAPL"":{""value"":23980.00,""shares"":110},""MSFT"":{""value"":32725.00,""shares"":85},""GOOGL"":{""value"":18960.00,""shares"":120},""AMZN"":{""value"":5920.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000013,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-13 07:40:39.000000+00,0.00,109870.00,"{""NVDA"":{""value"":28930.00,""shares"":22},""AAPL"":{""value"":23595.00,""shares"":110},""MSFT"":{""value"":32300.00,""shares"":85},""GOOGL"":{""value"":18870.00,""shares"":120},""AMZN"":{""value"":6175.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000014,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-14 07:40:39.000000+00,0.00,107230.00,"{""NVDA"":{""value"":27940.00,""shares"":22},""AAPL"":{""value"":22825.00,""shares"":110},""MSFT"":{""value"":31450.00,""shares"":85},""GOOGL"":{""value"":18570.00,""shares"":120},""AMZN"":{""value"":6445.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000015,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-15 07:40:39.000000+00,0.00,109750.00,"{""NVDA"":{""value"":28820.00,""shares"":22},""AAPL"":{""value"":23210.00,""shares"":110},""MSFT"":{""value"":32385.00,""shares"":85},""GOOGL"":{""value"":18840.00,""shares"":120},""AMZN"":{""value"":6495.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000016,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-16 07:40:39.000000+00,0.00,113590.00,"{""NVDA"":{""value"":30580.00,""shares"":22},""AAPL"":{""value"":24035.00,""shares"":110},""MSFT"":{""value"":33235.00,""shares"":85},""GOOGL"":{""value"":19140.00,""shares"":120},""AMZN"":{""value"":6600.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000017,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-17 07:40:39.000000+00,0.00,115810.00,"{""NVDA"":{""value"":31350.00,""shares"":22},""AAPL"":{""value"":24475.00,""shares"":110},""MSFT"":{""value"":33660.00,""shares"":85},""GOOGL"":{""value"":19470.00,""shares"":120},""AMZN"":{""value"":6855.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000018,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-18 07:40:39.000000+00,0.00,113435.00,"{""NVDA"":{""value"":30580.00,""shares"":22},""AAPL"":{""value"":24255.00,""shares"":110},""MSFT"":{""value"":33150.00,""shares"":85},""GOOGL"":{""value"":18720.00,""shares"":120},""AMZN"":{""value"":6730.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000019,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-19 07:40:39.000000+00,0.00,115095.00,"{""NVDA"":{""value"":31020.00,""shares"":22},""AAPL"":{""value"":24585.00,""shares"":110},""MSFT"":{""value"":33745.00,""shares"":85},""GOOGL"":{""value"":19170.00,""shares"":120},""AMZN"":{""value"":6575.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000020,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-20 07:40:39.000000+00,0.00,117830.00,"{""NVDA"":{""value"":32340.00,""shares"":22},""AAPL"":{""value"":25025.00,""shares"":110},""MSFT"":{""value"":34085.00,""shares"":85},""GOOGL"":{""value"":19800.00,""shares"":120},""AMZN"":{""value"":6580.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000021,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-21 07:40:39.000000+00,0.00,119645.00,"{""NVDA"":{""value"":33110.00,""shares"":22},""AAPL"":{""value"":25410.00,""shares"":110},""MSFT"":{""value"":34595.00,""shares"":85},""GOOGL"":{""value"":19830.00,""shares"":120},""AMZN"":{""value"":6700.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000022,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-22 07:40:39.000000+00,0.00,117245.00,"{""NVDA"":{""value"":32120.00,""shares"":22},""AAPL"":{""value"":24915.00,""shares"":110},""MSFT"":{""value"":33915.00,""shares"":85},""GOOGL"":{""value"":19530.00,""shares"":120},""AMZN"":{""value"":6765.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000023,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-23 07:40:39.000000+00,0.00,121245.00,"{""NVDA"":{""value"":33440.00,""shares"":22},""AAPL"":{""value"":25850.00,""shares"":110},""MSFT"":{""value"":34765.00,""shares"":85},""GOOGL"":{""value"":20130.00,""shares"":120},""AMZN"":{""value"":7060.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000024,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-24 07:40:39.000000+00,0.00,120980.00,"{""NVDA"":{""value"":33110.00,""shares"":22},""AAPL"":{""value"":25740.00,""shares"":110},""MSFT"":{""value"":34595.00,""shares"":85},""GOOGL"":{""value"":20160.00,""shares"":120},""AMZN"":{""value"":7375.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000025,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-25 07:40:39.000000+00,0.00,124685.00,"{""NVDA"":{""value"":34430.00,""shares"":22},""AAPL"":{""value"":26565.00,""shares"":110},""MSFT"":{""value"":35615.00,""shares"":85},""GOOGL"":{""value"":20550.00,""shares"":120},""AMZN"":{""value"":7525.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000026,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-26 07:40:39.000000+00,0.00,128645.00,"{""NVDA"":{""value"":35640.00,""shares"":22},""AAPL"":{""value"":27280.00,""shares"":110},""MSFT"":{""value"":36465.00,""shares"":85},""GOOGL"":{""value"":21240.00,""shares"":120},""AMZN"":{""value"":8020.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000027,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-27 07:40:39.000000+00,0.00,126850.00,"{""NVDA"":{""value"":34760.00,""shares"":22},""AAPL"":{""value"":26895.00,""shares"":110},""MSFT"":{""value"":36040.00,""shares"":85},""GOOGL"":{""value"":21000.00,""shares"":120},""AMZN"":{""value"":8155.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000028,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-28 07:40:39.000000+00,0.00,129975.00,"{""NVDA"":{""value"":35860.00,""shares"":22},""AAPL"":{""value"":27500.00,""shares"":110},""MSFT"":{""value"":36805.00,""shares"":85},""GOOGL"":{""value"":21420.00,""shares"":120},""AMZN"":{""value"":8390.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000029,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-29 07:40:39.000000+00,0.00,132820.00,"{""NVDA"":{""value"":36960.00,""shares"":22},""AAPL"":{""value"":28380.00,""shares"":110},""MSFT"":{""value"":37570.00,""shares"":85},""GOOGL"":{""value"":21450.00,""shares"":120},""AMZN"":{""value"":8460.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000030,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-30 07:40:39.000000+00,0.00,136080.00,"{""NVDA"":{""value"":37950.00,""shares"":22},""AAPL"":{""value"":28875.00,""shares"":110},""MSFT"":{""value"":38590.00,""shares"":85},""GOOGL"":{""value"":22080.00,""shares"":120},""AMZN"":{""value"":8585.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000031,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-31 07:40:39.000000+00,0.00,138995.00,"{""NVDA"":{""value"":38940.00,""shares"":22},""AAPL"":{""value"":29480.00,""shares"":110},""MSFT"":{""value"":39610.00,""shares"":85},""GOOGL"":{""value"":22440.00,""shares"":120},""AMZN"":{""value"":8525.00,""shares"":18}}"
j109j001-0001-8001-j001-000000000031,j3k261mi-6m90-27i1-h1n4-1l2ji4534859,2025-03-31 07:40:39.000000+00,0.00,138995.00,"{""NVDA"":{""value"":38940.00,""shares"":22},""AAPL"":{""value"":29480.00,""shares"":110},""MSFT"":{""value"":39610.00,""shares"":85},""GOOGL"":{""value"":22440.00,""shares"":120},""AMZN"":{""value"":8525.00,""shares"":18}}"
k110k001-0001-9001-k001-000000000001,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-01 09:55:50.000000+00,100000.00,100000.00,{}
k110k001-0001-9001-k001-000000000002,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-02 09:55:50.000000+00,60250.00,100275.00,"{""PG"":{""value"":21725.00,""shares"":140},""CL"":{""value"":18300.00,""shares"":225}}"
k110k001-0001-9001-k001-000000000003,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-03 09:55:50.000000+00,60250.00,101450.00,"{""PG"":{""value"":22120.00,""shares"":140},""CL"":{""value"":19080.00,""shares"":225}}"
